user_id,date,time,service_type,auth_status,region,device
327800,2026-01-16 16:48:03,Biometric,Success,DL,POS,495,BIO_FAIL
153298,2026-01-16 16:48:03,OTP,Success,DL,POS,1059,OTP_TIMEOUT
198690,2026-01-16 16:48:04,OTP,Success,DL,POS,1195,NETWORK
485580,2026-01-16 16:48:05,OTP,Success,MH,Mobile,1144,NETWORK
680875,2026-01-16 16:48:05,Biometric,Success,DL,POS,1006,NETWORK
178921,2026-01-16 16:48:06,OTP,Success,KA,Mobile,608,BIO_FAIL
984741,2026-01-16 16:48:07,Biometric,Success,MH,POS,798,OTP_TIMEOUT
294422,2026-01-16 16:48:07,OTP,Success,MH,POS,575,BIO_FAIL
459341,2026-01-16 16:48:07,OTP,Success,KA,Mobile,460,NETWORK
946863,2026-01-16 16:48:08,Biometric,Success,DL,Mobile,988,OTP_TIMEOUT
560530,2026-01-16 16:48:09,Biometric,Success,KA,Mobile,1108,NETWORK
229871,2026-01-16 16:48:09,OTP,Success,DL,POS,377,BIO_FAIL
982495,2026-01-16 16:48:09,Biometric,Success,DL,POS,927,None
974115,2026-01-16 16:48:10,Biometric,Success,KA,Mobile,1271,OTP_TIMEOUT
312491,2026-01-16 16:48:11,Biometric,Success,DL,POS,1165,BIO_FAIL
641382,2026-01-16 16:48:11,Biometric,Success,DL,POS,1251,None
579720,2026-01-16 16:48:11,OTP,Success,KA,POS,1051,None
901189,2026-01-16 16:48:12,OTP,Success,KA,Mobile,318,NETWORK
234358,2026-01-16 16:48:13,OTP,Success,KA,POS,910,OTP_TIMEOUT
588541,2026-01-16 16:48:13,Biometric,Success,KA,Mobile,1022,BIO_FAIL
168950,2026-01-16 16:48:13,OTP,Success,KA,Mobile,1199,None
616523,2026-01-16 16:48:14,OTP,Success,MH,POS,1414,NETWORK
314141,2026-01-16 16:48:15,Biometric,Success,MH,Mobile,170,BIO_FAIL
770462,2026-01-16 16:48:15,OTP,Success,MH,Mobile,734,BIO_FAIL
559084,2026-01-16 16:48:15,Biometric,Success,MH,POS,803,BIO_FAIL
371142,2026-01-16 16:48:16,OTP,Success,MH,Mobile,851,None
835515,2026-01-16 16:48:17,Biometric,Success,KA,POS,316,None
948173,2026-01-16 16:48:17,Biometric,Success,MH,Mobile,960,NETWORK
403210,2026-01-16 16:48:17,Biometric,Success,KA,POS,368,NETWORK
159011,2026-01-16 16:48:18,OTP,Success,KA,POS,1091,NETWORK
355522,2026-01-16 16:48:19,OTP,Success,MH,POS,1460,OTP_TIMEOUT
806831,2026-01-16 16:48:19,OTP,Fail,KA,POS,1175,BIO_FAIL
721364,2026-01-16 16:48:19,Biometric,Success,KA,POS,853,OTP_TIMEOUT
552897,2026-01-16 16:48:20,Biometric,Success,MH,POS,1192,OTP_TIMEOUT
862314,2026-01-16 16:48:21,Biometric,Success,MH,Mobile,526,None
221026,2026-01-16 16:48:21,OTP,Success,KA,POS,500,OTP_TIMEOUT
992057,2026-01-16 16:48:21,Biometric,Success,DL,Mobile,597,None
112726,2026-01-16 16:48:22,Biometric,Success,DL,Mobile,344,None
762663,2026-01-16 16:49:03,Biometric,Success,KA,POS,250,OTP_TIMEOUT
676087,2026-01-16 16:49:05,Biometric,Fail,DL,Mobile,1240,None
628714,2026-01-16 16:49:08,Biometric,Success,DL,POS,965,None
797320,2026-01-16 16:49:10,OTP,Success,DL,Mobile,1188,None
886864,2026-01-16 16:49:12,Biometric,Success,KA,Mobile,458,BIO_FAIL
105555,2026-01-16 16:49:14,OTP,Success,DL,POS,981,BIO_FAIL
399007,2026-01-16 16:49:16,Biometric,Success,DL,Mobile,1287,OTP_TIMEOUT
463144,2026-01-16 16:49:18,OTP,Success,KA,Mobile,229,OTP_TIMEOUT
695363,2026-01-16 16:49:20,Biometric,Success,KA,POS,479,NETWORK
690338,2026-01-16 16:49:22,Biometric,Success,MH,POS,1125,OTP_TIMEOUT
725294,2026-01-16 16:49:24,OTP,Fail,KA,POS,945,OTP_TIMEOUT
431620,2026-01-16 16:49:26,OTP,Success,KA,POS,857,NETWORK
749998,2026-01-16 16:49:28,Biometric,Success,DL,POS,1289,None
961277,2026-01-16 16:49:30,Biometric,Success,DL,POS,327,NETWORK
948979,2026-01-16 16:49:32,Biometric,Success,DL,POS,825,OTP_TIMEOUT
135159,2026-01-16 16:49:34,Biometric,Fail,MH,POS,424,OTP_TIMEOUT
783414,2026-01-16 16:49:36,OTP,Success,MH,Mobile,143,BIO_FAIL
466616,2026-01-16 16:49:38,Biometric,Success,MH,POS,181,BIO_FAIL
691051,2026-01-16 16:49:40,Biometric,Success,MH,POS,1206,None
879466,2026-01-16 16:49:42,OTP,Fail,DL,POS,836,BIO_FAIL
702831,2026-01-16 16:49:44,OTP,Success,DL,Mobile,404,BIO_FAIL
197436,2026-01-16 16:49:46,Biometric,Success,KA,Mobile,970,None
238002,2026-01-16 16:49:48,Biometric,Success,DL,POS,969,NETWORK
811971,2026-01-16 16:49:50,Biometric,Success,KA,POS,1483,None
585483,2026-01-16 16:49:52,OTP,Fail,KA,POS,1387,None
480838,2026-01-16 16:49:54,Biometric,Success,DL,POS,261,NETWORK
748690,2026-01-16 16:49:56,Biometric,Success,KA,Mobile,957,NETWORK
796834,2026-01-16 16:49:58,Biometric,Success,KA,Mobile,1163,BIO_FAIL
470256,2026-01-16 16:50:00,Biometric,Success,MH,Mobile,237,NETWORK
683071,2026-01-16 16:50:02,OTP,Success,DL,Mobile,822,NETWORK
614323,2026-01-16 16:50:04,OTP,Success,DL,POS,1151,NETWORK
212832,2026-01-16 16:50:06,Biometric,Success,DL,POS,655,OTP_TIMEOUT
607619,2026-01-16 16:50:08,OTP,Success,DL,Mobile,1464,OTP_TIMEOUT
491074,2026-01-16 16:50:10,OTP,Success,DL,POS,1305,NETWORK
746810,2026-01-16 16:50:12,Biometric,Success,MH,Mobile,1492,BIO_FAIL
221318,2026-01-16 16:50:14,Biometric,Success,MH,POS,428,BIO_FAIL
897034,2026-01-16 16:50:16,OTP,Success,DL,Mobile,443,None
222969,2026-01-16 16:50:18,Biometric,Success,KA,Mobile,374,None
437318,2026-01-16 16:50:20,Biometric,Success,KA,Mobile,112,BIO_FAIL
577062,2026-01-16 16:50:22,OTP,Success,KA,Mobile,783,BIO_FAIL
357215,2026-01-16 16:50:24,OTP,Success,DL,Mobile,1141,NETWORK
748529,2026-01-16 16:50:26,Biometric,Success,KA,Mobile,1323,NETWORK
184965,2026-01-16 16:50:28,OTP,Success,KA,POS,735,BIO_FAIL
333390,2026-01-16 16:50:30,Biometric,Success,MH,POS,704,None
222137,2026-01-16 16:50:32,Biometric,Success,DL,POS,979,OTP_TIMEOUT
985022,2026-01-16 16:50:34,OTP,Success,MH,Mobile,332,OTP_TIMEOUT
425509,2026-01-16 16:50:36,Biometric,Success,DL,POS,1481,None
351008,2026-01-16 16:50:38,OTP,Success,MH,Mobile,475,OTP_TIMEOUT
898622,2026-01-16 16:50:40,OTP,Fail,DL,Mobile,806,NETWORK
592046,2026-01-16 16:50:42,OTP,Success,KA,Mobile,951,None
601494,2026-01-16 16:50:44,Biometric,Success,KA,Mobile,519,OTP_TIMEOUT
834728,2026-01-16 16:50:46,OTP,Success,DL,Mobile,1422,BIO_FAIL
498536,2026-01-16 16:50:48,OTP,Success,DL,POS,1427,BIO_FAIL
773615,2026-01-16 16:50:50,OTP,Success,MH,Mobile,1049,None
426864,2026-01-16 16:50:52,Biometric,Success,DL,Mobile,1104,NETWORK
831769,2026-01-16 16:50:54,OTP,Success,DL,Mobile,351,BIO_FAIL
991683,2026-01-16 16:50:56,Biometric,Success,MH,POS,1237,OTP_TIMEOUT
185244,2026-01-16 16:50:58,Biometric,Success,KA,Mobile,727,NETWORK
122279,2026-01-16 16:51:00,Biometric,Success,DL,Mobile,975,OTP_TIMEOUT
414077,2026-01-16 16:51:02,Biometric,Success,KA,Mobile,980,BIO_FAIL
197311,2026-01-16 16:51:04,Biometric,Success,DL,Mobile,1116,NETWORK
106461,2026-01-16 16:51:06,Biometric,Success,MH,POS,181,None
150775,2026-01-16 16:51:08,Biometric,Success,KA,Mobile,199,BIO_FAIL
868625,2026-01-16 16:51:10,Biometric,Success,DL,POS,728,BIO_FAIL
361947,2026-01-16 16:51:12,Biometric,Success,DL,Mobile,253,NETWORK
904274,2026-01-16 16:51:14,OTP,Fail,MH,POS,374,BIO_FAIL
192075,2026-01-16 16:51:16,Biometric,Success,KA,Mobile,1322,NETWORK
261433,2026-01-16 16:51:18,Biometric,Success,DL,Mobile,122,NETWORK
478386,2026-01-16 16:51:20,Biometric,Fail,MH,POS,626,BIO_FAIL
144515,2026-01-16 16:51:22,OTP,Fail,DL,Mobile,703,None
620522,2026-01-16 16:51:24,Biometric,Success,MH,POS,222,None
535860,2026-01-16 16:51:26,Biometric,Success,MH,POS,1402,None
286671,2026-01-16 16:51:28,OTP,Success,DL,Mobile,1054,OTP_TIMEOUT
727205,2026-01-16 16:51:30,OTP,Fail,MH,POS,1466,OTP_TIMEOUT
318156,2026-01-16 16:51:32,OTP,Success,MH,Mobile,702,None
343582,2026-01-16 16:51:34,OTP,Success,KA,Mobile,319,OTP_TIMEOUT
428925,2026-01-16 16:51:36,Biometric,Success,KA,Mobile,455,NETWORK
700721,2026-01-16 16:51:38,Biometric,Success,KA,POS,916,OTP_TIMEOUT
640432,2026-01-16 16:51:40,OTP,Success,MH,POS,1143,OTP_TIMEOUT
471647,2026-01-16 16:51:42,OTP,Success,DL,POS,882,NETWORK
762005,2026-01-16 16:51:44,OTP,Success,KA,POS,1277,BIO_FAIL
794462,2026-01-16 16:51:46,Biometric,Success,MH,Mobile,804,OTP_TIMEOUT
158143,2026-01-16 16:51:48,Biometric,Success,DL,POS,144,NETWORK
384462,2026-01-16 16:51:50,OTP,Success,DL,Mobile,1417,None
256507,2026-01-16 16:51:52,OTP,Success,MH,Mobile,160,OTP_TIMEOUT
345103,2026-01-16 16:51:54,Biometric,Success,MH,Mobile,963,None
988651,2026-01-16 16:51:56,OTP,Success,DL,Mobile,296,NETWORK
885782,2026-01-16 16:51:58,Biometric,Success,DL,POS,680,OTP_TIMEOUT
420785,2026-01-16 16:52:00,Biometric,Success,DL,Mobile,448,None
543279,2026-01-16 16:52:02,Biometric,Success,DL,POS,649,None
613906,2026-01-16 16:52:04,OTP,Success,MH,POS,256,OTP_TIMEOUT
850453,2026-01-16 16:52:06,OTP,Success,MH,POS,798,NETWORK
901605,2026-01-16 16:52:08,Biometric,Success,DL,POS,744,None
290690,2026-01-16 16:52:10,Biometric,Success,DL,Mobile,475,None
147002,2026-01-16 16:52:12,OTP,Success,KA,POS,206,None
640524,2026-01-16 16:52:14,OTP,Success,KA,Mobile,1268,BIO_FAIL
972294,2026-01-16 16:52:16,OTP,Success,KA,Mobile,478,NETWORK
279985,2026-01-16 16:52:18,OTP,Success,DL,Mobile,1109,None
298289,2026-01-16 16:52:20,OTP,Fail,DL,POS,1275,BIO_FAIL
670537,2026-01-16 16:52:22,OTP,Success,MH,POS,1223,None
406130,2026-01-16 16:52:24,OTP,Success,DL,Mobile,301,OTP_TIMEOUT
279355,2026-01-16 16:52:26,Biometric,Success,MH,Mobile,119,BIO_FAIL
497185,2026-01-16 16:52:28,OTP,Success,KA,Mobile,1010,None
692968,2026-01-16 16:52:30,OTP,Success,MH,Mobile,124,BIO_FAIL
540119,2026-01-16 16:52:32,Biometric,Success,MH,Mobile,405,BIO_FAIL
998566,2026-01-16 16:52:34,Biometric,Success,MH,POS,258,BIO_FAIL
868404,2026-01-16 16:52:36,Biometric,Success,KA,Mobile,323,NETWORK
915421,2026-01-16 16:52:38,OTP,Fail,DL,POS,931,BIO_FAIL
525309,2026-01-16 16:52:40,Biometric,Success,KA,POS,877,OTP_TIMEOUT
146404,2026-01-16 16:52:42,Biometric,Success,MH,POS,444,NETWORK
112282,2026-01-16 16:52:44,OTP,Fail,DL,POS,963,BIO_FAIL
809944,2026-01-16 16:52:46,Biometric,Success,MH,POS,257,None
352989,2026-01-16 16:52:48,OTP,Success,KA,POS,1422,OTP_TIMEOUT
229895,2026-01-16 16:52:50,OTP,Success,DL,Mobile,189,OTP_TIMEOUT
982651,2026-01-16 16:52:52,Biometric,Success,DL,POS,139,None
968366,2026-01-16 16:52:54,OTP,Success,MH,POS,190,None
664321,2026-01-16 16:52:56,OTP,Success,MH,POS,477,None
886162,2026-01-16 16:52:58,OTP,Success,DL,Mobile,758,None
807108,2026-01-16 16:53:00,OTP,Success,DL,Mobile,481,OTP_TIMEOUT
446496,2026-01-16 16:53:02,OTP,Success,DL,POS,177,None
809769,2026-01-16 16:53:04,Biometric,Success,KA,POS,1111,OTP_TIMEOUT
261367,2026-01-16 16:53:06,OTP,Success,DL,POS,939,None
590492,2026-01-16 16:53:08,OTP,Fail,DL,POS,814,BIO_FAIL
635056,2026-01-16 16:53:10,Biometric,Success,KA,POS,149,BIO_FAIL
512629,2026-01-16 16:53:12,OTP,Success,DL,POS,668,NETWORK
774442,2026-01-16 16:53:14,Biometric,Fail,DL,POS,801,None
542965,2026-01-16 16:53:16,Biometric,Success,KA,Mobile,1033,NETWORK
207857,2026-01-16 16:53:18,OTP,Success,KA,Mobile,892,OTP_TIMEOUT
574230,2026-01-16 16:53:20,OTP,Success,KA,Mobile,1436,NETWORK
991475,2026-01-16 16:53:22,Biometric,Success,DL,POS,519,NETWORK
309556,2026-01-16 16:53:24,Biometric,Success,DL,POS,331,NETWORK
245460,2026-01-16 16:53:26,Biometric,Success,MH,Mobile,353,BIO_FAIL
984029,2026-01-16 16:53:28,OTP,Success,KA,POS,1380,None
252686,2026-01-16 16:53:30,OTP,Success,DL,Mobile,788,NETWORK
480156,2026-01-16 16:53:32,OTP,Fail,MH,POS,822,BIO_FAIL
534548,2026-01-16 16:53:34,Biometric,Success,DL,POS,1474,NETWORK
697984,2026-01-16 16:53:36,OTP,Success,KA,Mobile,1477,BIO_FAIL
673101,2026-01-16 16:53:38,OTP,Success,DL,Mobile,643,NETWORK
133010,2026-01-16 16:53:40,OTP,Success,MH,Mobile,290,OTP_TIMEOUT
727515,2026-01-16 16:53:42,Biometric,Success,MH,Mobile,549,BIO_FAIL
913234,2026-01-16 16:53:44,Biometric,Fail,MH,Mobile,814,NETWORK
943452,2026-01-16 16:53:46,Biometric,Fail,DL,Mobile,541,OTP_TIMEOUT
781839,2026-01-16 16:53:48,OTP,Success,KA,POS,496,None
360962,2026-01-16 16:53:50,Biometric,Success,DL,Mobile,1224,OTP_TIMEOUT
750860,2026-01-16 16:53:52,Biometric,Success,KA,Mobile,158,OTP_TIMEOUT
161185,2026-01-16 16:53:54,Biometric,Success,MH,POS,459,BIO_FAIL
815311,2026-01-16 16:53:56,Biometric,Success,MH,Mobile,176,OTP_TIMEOUT
266052,2026-01-16 16:53:58,Biometric,Success,KA,POS,330,None
762715,2026-01-16 16:54:00,OTP,Success,KA,Mobile,986,OTP_TIMEOUT
336197,2026-01-16 16:54:02,OTP,Fail,KA,Mobile,606,NETWORK
213263,2026-01-16 16:54:04,OTP,Success,KA,Mobile,788,OTP_TIMEOUT
294519,2026-01-16 16:54:06,Biometric,Success,MH,Mobile,716,None
365307,2026-01-16 16:54:08,Biometric,Success,KA,POS,217,NETWORK
801844,2026-01-16 16:54:10,OTP,Success,MH,POS,546,None
257389,2026-01-16 16:54:12,Biometric,Success,MH,POS,438,NETWORK
827354,2026-01-16 16:54:14,Biometric,Fail,MH,Mobile,1304,BIO_FAIL
372287,2026-01-16 16:54:16,Biometric,Success,MH,Mobile,622,OTP_TIMEOUT
553847,2026-01-16 16:54:18,OTP,Fail,KA,Mobile,763,BIO_FAIL
923075,2026-01-16 16:54:20,Biometric,Success,MH,Mobile,591,None
574120,2026-01-16 16:54:22,OTP,Success,DL,POS,1142,NETWORK
743742,2026-01-16 16:54:24,Biometric,Success,MH,POS,1441,None
336949,2026-01-16 16:54:26,OTP,Success,KA,Mobile,524,BIO_FAIL
383187,2026-01-16 16:54:28,Biometric,Success,KA,POS,1144,NETWORK
551794,2026-01-16 16:54:30,OTP,Success,DL,Mobile,355,BIO_FAIL
373849,2026-01-16 16:54:32,OTP,Success,KA,POS,492,BIO_FAIL
319307,2026-01-16 16:54:34,OTP,Success,MH,Mobile,152,OTP_TIMEOUT
576816,2026-01-16 16:54:36,Biometric,Fail,KA,Mobile,737,OTP_TIMEOUT
559366,2026-01-16 16:54:38,OTP,Success,DL,Mobile,371,None
675161,2026-01-16 16:54:40,OTP,Success,KA,Mobile,316,OTP_TIMEOUT
845853,2026-01-16 16:54:42,OTP,Success,KA,POS,1357,NETWORK
924333,2026-01-16 16:54:44,Biometric,Fail,KA,POS,597,OTP_TIMEOUT
458908,2026-01-16 16:54:46,Biometric,Success,KA,POS,137,OTP_TIMEOUT
802928,2026-01-16 16:54:48,Biometric,Success,KA,Mobile,602,NETWORK
586138,2026-01-16 16:54:50,Biometric,Fail,KA,Mobile,451,None
499261,2026-01-16 16:54:52,Biometric,Success,DL,POS,554,BIO_FAIL
700585,2026-01-16 16:54:54,OTP,Success,DL,Mobile,828,BIO_FAIL
598883,2026-01-16 16:54:56,Biometric,Success,KA,POS,1324,None
165578,2026-01-16 16:54:58,OTP,Success,MH,Mobile,564,None
994117,2026-01-16 16:55:00,OTP,Success,DL,POS,1358,None
745707,2026-01-16 16:55:02,OTP,Success,MH,POS,109,OTP_TIMEOUT
426295,2026-01-16 16:55:04,Biometric,Success,KA,POS,1208,NETWORK
775885,2026-01-16 16:55:06,Biometric,Success,DL,POS,1155,None
695931,2026-01-16 16:55:08,OTP,Success,MH,POS,309,None
526225,2026-01-16 16:55:10,OTP,Fail,KA,POS,1018,OTP_TIMEOUT
281085,2026-01-16 16:55:12,Biometric,Fail,KA,POS,215,BIO_FAIL
870342,2026-01-16 16:55:14,OTP,Fail,DL,POS,147,OTP_TIMEOUT
786017,2026-01-16 16:55:16,Biometric,Success,DL,POS,741,NETWORK
553557,2026-01-16 16:55:18,Biometric,Success,DL,POS,1305,NETWORK
489748,2026-01-16 16:55:20,Biometric,Success,KA,Mobile,1469,None
403071,2026-01-16 16:55:22,Biometric,Success,DL,Mobile,1447,None
129979,2026-01-16 16:55:24,Biometric,Success,KA,Mobile,318,OTP_TIMEOUT
197650,2026-01-16 16:55:26,Biometric,Success,KA,POS,1083,BIO_FAIL
791930,2026-01-16 16:55:28,OTP,Success,MH,POS,809,BIO_FAIL
509809,2026-01-16 16:55:30,OTP,Success,KA,POS,710,NETWORK
686812,2026-01-16 16:55:32,OTP,Success,DL,POS,834,OTP_TIMEOUT
883780,2026-01-16 16:55:34,OTP,Fail,MH,Mobile,645,None
145206,2026-01-16 16:55:36,Biometric,Fail,MH,POS,1074,OTP_TIMEOUT
544756,2026-01-16 16:55:38,Biometric,Success,MH,Mobile,473,None
746704,2026-01-16 16:55:40,Biometric,Fail,DL,POS,1062,None
927383,2026-01-16 16:55:42,OTP,Success,DL,Mobile,315,BIO_FAIL
232483,2026-01-16 16:55:44,Biometric,Success,MH,Mobile,1074,NETWORK
312170,2026-01-16 16:55:46,OTP,Fail,MH,POS,297,OTP_TIMEOUT
605709,2026-01-16 16:55:48,Biometric,Success,MH,POS,668,None
449090,2026-01-16 16:55:50,OTP,Success,KA,POS,1084,NETWORK
562871,2026-01-16 16:55:52,Biometric,Success,MH,POS,707,None
661421,2026-01-16 16:55:54,Biometric,Success,MH,Mobile,835,None
208030,2026-01-16 16:55:56,Biometric,Fail,DL,Mobile,710,BIO_FAIL
103315,2026-01-16 16:55:58,Biometric,Success,DL,Mobile,491,BIO_FAIL
312469,2026-01-16 16:56:00,OTP,Success,MH,POS,1494,NETWORK
691765,2026-01-16 16:56:02,Biometric,Success,DL,POS,1239,BIO_FAIL
257550,2026-01-16 16:56:04,Biometric,Fail,KA,POS,1332,BIO_FAIL
758961,2026-01-16 16:56:06,Biometric,Success,MH,Mobile,1181,None
966815,2026-01-16 16:56:08,Biometric,Success,MH,Mobile,1062,NETWORK
588785,2026-01-16 16:56:10,OTP,Success,DL,POS,1185,None
586283,2026-01-16 16:56:12,Biometric,Success,KA,POS,559,NETWORK
526179,2026-01-16 16:56:14,OTP,Fail,DL,Mobile,629,NETWORK
553843,2026-01-16 16:56:16,Biometric,Success,MH,Mobile,1094,None
717485,2026-01-16 16:56:18,OTP,Fail,KA,Mobile,1001,NETWORK
430713,2026-01-16 16:56:20,Biometric,Success,KA,Mobile,316,BIO_FAIL
496665,2026-01-16 16:56:22,OTP,Success,MH,POS,316,BIO_FAIL
831116,2026-01-16 16:56:24,OTP,Success,MH,Mobile,1465,None
147757,2026-01-16 16:56:26,OTP,Success,DL,POS,1404,BIO_FAIL
972450,2026-01-16 16:56:28,Biometric,Fail,KA,Mobile,1141,None
836844,2026-01-16 16:56:30,OTP,Success,DL,POS,1459,None
911863,2026-01-16 16:56:32,OTP,Fail,KA,POS,1154,None
952993,2026-01-16 16:56:34,OTP,Success,MH,Mobile,412,OTP_TIMEOUT
526509,2026-01-16 16:56:36,Biometric,Success,DL,Mobile,765,OTP_TIMEOUT
789249,2026-01-16 16:56:38,Biometric,Success,KA,Mobile,533,BIO_FAIL
339878,2026-01-16 16:56:40,Biometric,Success,MH,Mobile,337,OTP_TIMEOUT
860573,2026-01-16 16:56:42,Biometric,Success,DL,POS,1104,BIO_FAIL
934242,2026-01-16 16:56:44,OTP,Success,MH,POS,771,None
101308,2026-01-16 16:56:46,OTP,Success,MH,Mobile,1110,NETWORK
602396,2026-01-16 16:56:48,Biometric,Success,MH,POS,440,OTP_TIMEOUT
343999,2026-01-16 16:56:50,OTP,Success,MH,POS,333,None
168795,2026-01-16 16:56:52,Biometric,Success,DL,Mobile,278,BIO_FAIL
829207,2026-01-16 16:56:54,Biometric,Success,KA,POS,260,None
484137,2026-01-16 16:56:56,Biometric,Success,DL,Mobile,1423,None
392042,2026-01-16 16:56:58,OTP,Success,DL,POS,734,BIO_FAIL
297595,2026-01-16 16:57:00,OTP,Success,DL,Mobile,669,OTP_TIMEOUT
348500,2026-01-16 16:57:02,OTP,Success,MH,POS,973,NETWORK
927801,2026-01-16 16:57:04,OTP,Success,KA,POS,1288,OTP_TIMEOUT
349749,2026-01-16 16:57:06,Biometric,Success,MH,Mobile,1193,NETWORK
646832,2026-01-16 16:57:08,OTP,Success,DL,Mobile,1367,OTP_TIMEOUT
344322,2026-01-16 16:57:10,Biometric,Success,KA,Mobile,354,OTP_TIMEOUT
933642,2026-01-16 16:57:13,Biometric,Success,DL,Mobile,1015,OTP_TIMEOUT
665907,2026-01-16 16:57:15,Biometric,Success,KA,POS,850,None
417207,2026-01-16 16:57:17,OTP,Success,MH,POS,1483,None
959471,2026-01-16 16:57:19,OTP,Success,DL,POS,933,None
421614,2026-01-16 16:57:21,OTP,Success,MH,POS,1077,NETWORK
498678,2026-01-16 16:57:23,OTP,Success,DL,Mobile,539,OTP_TIMEOUT
582758,2026-01-16 16:57:25,OTP,Success,MH,POS,465,None
586009,2026-01-16 16:57:27,OTP,Success,KA,Mobile,319,NETWORK
976977,2026-01-16 16:57:29,OTP,Success,DL,POS,467,NETWORK
292161,2026-01-16 16:57:31,OTP,Success,KA,Mobile,1116,OTP_TIMEOUT
703172,2026-01-16 16:57:33,Biometric,Success,MH,Mobile,1424,BIO_FAIL
220586,2026-01-16 16:57:35,Biometric,Success,KA,Mobile,1047,BIO_FAIL
270272,2026-01-16 16:57:37,OTP,Fail,DL,Mobile,486,NETWORK
380156,2026-01-16 16:57:39,Biometric,Success,MH,POS,321,None
327290,2026-01-16 16:57:41,OTP,Success,DL,POS,202,None
787923,2026-01-16 16:57:43,Biometric,Success,KA,Mobile,1394,None
674100,2026-01-16 16:57:45,OTP,Fail,KA,Mobile,439,OTP_TIMEOUT
808031,2026-01-16 16:57:47,Biometric,Success,MH,POS,353,NETWORK
859521,2026-01-16 16:57:49,OTP,Success,DL,POS,450,NETWORK
982790,2026-01-16 16:57:51,Biometric,Success,MH,Mobile,869,NETWORK
358249,2026-01-16 16:57:53,Biometric,Success,KA,POS,615,BIO_FAIL
646649,2026-01-16 16:57:55,OTP,Success,DL,POS,1289,BIO_FAIL
338465,2026-01-16 16:57:57,Biometric,Success,DL,POS,437,None
838190,2026-01-16 16:57:59,Biometric,Success,DL,Mobile,565,OTP_TIMEOUT
449408,2026-01-16 16:58:01,OTP,Fail,MH,Mobile,464,None
806917,2026-01-16 16:58:03,Biometric,Fail,MH,POS,1238,None
900438,2026-01-16 16:58:05,OTP,Fail,KA,POS,1308,NETWORK
889613,2026-01-16 16:58:07,Biometric,Success,DL,Mobile,966,BIO_FAIL
330022,2026-01-16 16:58:09,Biometric,Success,DL,Mobile,1155,NETWORK
215392,2026-01-16 16:58:11,OTP,Success,MH,Mobile,1012,NETWORK
668650,2026-01-16 16:58:13,Biometric,Success,DL,POS,136,BIO_FAIL
328380,2026-01-16 16:58:15,OTP,Success,KA,Mobile,536,None
878283,2026-01-16 16:58:17,OTP,Success,DL,POS,1250,NETWORK
466431,2026-01-16 16:58:19,Biometric,Success,MH,Mobile,1160,None
155040,2026-01-16 16:58:21,Biometric,Success,KA,POS,481,BIO_FAIL
227155,2026-01-16 16:58:23,OTP,Success,DL,Mobile,438,None
934580,2026-01-16 16:58:25,Biometric,Success,MH,POS,995,BIO_FAIL
875734,2026-01-16 16:58:27,Biometric,Success,KA,POS,1235,NETWORK
746554,2026-01-16 16:58:29,OTP,Success,MH,POS,555,BIO_FAIL
324913,2026-01-16 16:58:31,OTP,Fail,MH,Mobile,867,NETWORK
898187,2026-01-16 16:58:33,Biometric,Success,MH,POS,184,BIO_FAIL
889679,2026-01-16 16:58:35,OTP,Success,DL,Mobile,541,None
846958,2026-01-16 16:58:37,Biometric,Success,KA,Mobile,106,OTP_TIMEOUT
899304,2026-01-16 16:58:39,Biometric,Fail,DL,POS,478,BIO_FAIL
983713,2026-01-16 16:58:41,Biometric,Success,MH,POS,543,BIO_FAIL
353497,2026-01-16 16:58:43,Biometric,Success,DL,POS,263,OTP_TIMEOUT
150331,2026-01-16 16:58:45,Biometric,Success,MH,Mobile,935,NETWORK
991662,2026-01-16 16:58:47,Biometric,Fail,DL,Mobile,266,OTP_TIMEOUT
273876,2026-01-16 16:58:49,OTP,Success,DL,POS,1131,None
476935,2026-01-16 16:58:51,Biometric,Success,MH,Mobile,1312,BIO_FAIL
622554,2026-01-16 16:58:53,OTP,Success,KA,Mobile,1473,NETWORK
490464,2026-01-16 16:58:55,OTP,Success,MH,Mobile,415,NETWORK
173788,2026-01-16 16:58:57,OTP,Success,MH,Mobile,552,OTP_TIMEOUT
797719,2026-01-16 16:58:59,OTP,Success,KA,Mobile,168,BIO_FAIL
764585,2026-01-16 16:59:01,OTP,Success,KA,POS,141,NETWORK
428351,2026-01-16 16:59:03,OTP,Success,KA,POS,799,OTP_TIMEOUT
559085,2026-01-16 16:59:05,Biometric,Success,KA,Mobile,812,None
618818,2026-01-16 16:59:07,OTP,Success,KA,POS,742,OTP_TIMEOUT
359737,2026-01-16 16:59:09,Biometric,Success,KA,POS,1143,OTP_TIMEOUT
453207,2026-01-16 16:59:11,Biometric,Success,MH,POS,1121,NETWORK
887797,2026-01-16 16:59:13,OTP,Fail,MH,Mobile,552,None
400750,2026-01-16 16:59:15,Biometric,Fail,MH,POS,1313,BIO_FAIL
147783,2026-01-16 16:59:17,Biometric,Success,MH,POS,410,OTP_TIMEOUT
850822,2026-01-16 16:59:19,Biometric,Fail,KA,POS,783,NETWORK
838528,2026-01-16 16:59:21,OTP,Success,MH,Mobile,639,OTP_TIMEOUT
998448,2026-01-16 16:59:23,OTP,Success,MH,Mobile,104,NETWORK
136558,2026-01-16 16:59:25,Biometric,Fail,KA,POS,1148,None
